date,state,market,crop,price_min,price_max,price_modal,arrivals_tonnes
2025-12-10,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,892.34,1090.64,991.49,100
2025-12-11,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,889.89,1087.65,988.77,171
2025-12-12,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,857.72,1048.33,953.02,268
2025-12-13,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,897.36,1096.77,997.07,289
2025-12-14,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,752.2,919.35,835.78,87
2025-12-15,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,829.04,1013.27,921.15,264
2025-12-16,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,758.22,926.71,842.47,159
2025-12-17,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,705.27,862.0,783.64,358
2025-12-18,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,745.64,911.34,828.49,435
2025-12-19,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,856.83,1047.23,952.03,251
2025-12-20,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,702.99,859.22,781.11,380
2025-12-21,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,741.82,906.67,824.25,139
2025-12-22,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,897.78,1097.29,997.54,167
2025-12-23,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,901.97,1102.41,1002.19,145
2025-12-24,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,845.5,1033.39,939.45,234
2025-12-25,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,889.95,1087.72,988.84,418
2025-12-26,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,919.72,1124.1,1021.91,221
2025-12-27,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,811.89,992.31,902.1,399
2025-12-28,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,918.58,1122.71,1020.65,146
2025-12-29,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,819.67,1001.82,910.75,339
2025-12-30,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,806.81,986.1,896.45,291
2025-12-31,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,759.9,928.77,844.33,136
2026-01-01,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,924.07,1129.42,1026.74,387
2026-01-02,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,758.03,926.48,842.26,448
2026-01-03,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,731.82,894.45,813.14,121
2026-01-04,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,903.14,1103.84,1003.49,231
2026-01-05,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,812.46,993.0,902.73,386
2026-01-06,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,739.12,903.37,821.25,471
2026-01-07,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,750.75,917.59,834.17,410
2026-01-08,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,752.68,919.94,836.31,161
2026-01-09,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,940.47,1149.47,1044.97,377
2026-01-10,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,777.86,950.72,864.29,393
2026-01-11,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,861.91,1053.44,957.67,67
2026-01-12,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,778.29,951.24,864.77,317
2026-01-13,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,822.72,1005.55,914.14,153
2026-01-14,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,953.14,1164.94,1059.04,163
2026-01-15,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,768.26,938.98,853.62,319
2026-01-16,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,804.21,982.93,893.57,420
2026-01-17,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,830.26,1014.76,922.51,99
2026-01-18,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,922.22,1127.16,1024.69,85
2026-01-19,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,959.2,1172.36,1065.78,426
2026-01-20,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,780.53,953.98,867.25,337
2026-01-21,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,863.34,1055.19,959.27,476
2026-01-22,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,789.32,964.73,877.03,146
2026-01-23,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,957.08,1169.77,1063.43,443
2026-01-24,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,866.6,1059.18,962.89,189
2026-01-25,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,830.66,1015.26,922.96,374
2026-01-26,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,875.22,1069.71,972.47,378
2026-01-27,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,892.27,1090.55,991.41,176
2026-01-28,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,934.36,1141.99,1038.18,460
2026-01-29,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,945.92,1156.13,1051.03,300
2026-01-30,Uttar Pradesh,Uttar Pradesh Mandi,Tomato,842.8,1030.09,936.45,96
2025-11-02,Tamil Nadu,Tamil Nadu Mandi,Tomato,639.61,781.75,710.68,341
2025-11-03,Tamil Nadu,Tamil Nadu Mandi,Tomato,614.2,750.69,682.45,323
2025-11-04,Tamil Nadu,Tamil Nadu Mandi,Tomato,663.25,810.64,736.94,342
2025-11-05,Tamil Nadu,Tamil Nadu Mandi,Tomato,798.25,975.64,886.94,97
2025-11-06,Tamil Nadu,Tamil Nadu Mandi,Tomato,672.51,821.96,747.24,219
2025-11-07,Tamil Nadu,Tamil Nadu Mandi,Tomato,794.54,971.1,882.82,57
2025-11-08,Tamil Nadu,Tamil Nadu Mandi,Tomato,748.31,914.61,831.46,461
2025-11-09,Tamil Nadu,Tamil Nadu Mandi,Tomato,767.33,937.84,852.58,491
2025-11-10,Tamil Nadu,Tamil Nadu Mandi,Tomato,718.96,878.73,798.85,439
2025-11-11,Tamil Nadu,Tamil Nadu Mandi,Tomato,789.58,965.05,877.32,246
2025-11-12,Tamil Nadu,Tamil Nadu Mandi,Tomato,766.15,936.4,851.28,191
2025-11-13,Tamil Nadu,Tamil Nadu Mandi,Tomato,663.78,811.29,737.54,453
2025-11-14,Tamil Nadu,Tamil Nadu Mandi,Tomato,676.76,827.15,751.95,422
2025-11-15,Tamil Nadu,Tamil Nadu Mandi,Tomato,660.74,807.57,734.16,248
2025-11-16,Tamil Nadu,Tamil Nadu Mandi,Tomato,834.04,1019.38,926.71,261
2025-11-17,Tamil Nadu,Tamil Nadu Mandi,Tomato,682.86,834.61,758.73,434
2025-11-18,Tamil Nadu,Tamil Nadu Mandi,Tomato,715.43,874.42,794.92,280
2025-11-19,Tamil Nadu,Tamil Nadu Mandi,Tomato,723.76,884.6,804.18,333
2025-11-20,Tamil Nadu,Tamil Nadu Mandi,Tomato,826.66,1010.36,918.51,317
2025-11-21,Tamil Nadu,Tamil Nadu Mandi,Tomato,746.04,911.82,828.93,424
2025-11-22,Tamil Nadu,Tamil Nadu Mandi,Tomato,822.88,1005.74,914.31,235
2025-11-23,Tamil Nadu,Tamil Nadu Mandi,Tomato,677.79,828.41,753.1,239
2025-11-24,Tamil Nadu,Tamil Nadu Mandi,Tomato,789.42,964.85,877.13,304
2025-11-25,Tamil Nadu,Tamil Nadu Mandi,Tomato,834.99,1020.55,927.77,144
2025-11-26,Tamil Nadu,Tamil Nadu Mandi,Tomato,752.93,920.25,836.59,88
2025-11-27,Tamil Nadu,Tamil Nadu Mandi,Tomato,708.28,865.67,786.97,212
2025-11-28,Tamil Nadu,Tamil Nadu Mandi,Tomato,784.26,958.54,871.4,413
2025-11-29,Tamil Nadu,Tamil Nadu Mandi,Tomato,700.91,856.67,778.79,360
2025-11-30,Tamil Nadu,Tamil Nadu Mandi,Tomato,662.81,810.1,736.45,467
2025-12-01,Tamil Nadu,Tamil Nadu Mandi,Tomato,689.9,843.21,766.55,395
2025-12-02,Tamil Nadu,Tamil Nadu Mandi,Tomato,870.91,1064.44,967.67,175
2025-12-03,Tamil Nadu,Tamil Nadu Mandi,Tomato,701.29,857.14,779.21,427
2025-12-04,Tamil Nadu,Tamil Nadu Mandi,Tomato,727.61,889.3,808.45,493
2025-12-05,Tamil Nadu,Tamil Nadu Mandi,Tomato,817.36,999.0,908.18,288
2025-12-06,Tamil Nadu,Tamil Nadu Mandi,Tomato,821.42,1003.95,912.69,99
2025-12-07,Tamil Nadu,Tamil Nadu Mandi,Tomato,854.48,1044.37,949.42,256
2025-12-08,Tamil Nadu,Tamil Nadu Mandi,Tomato,692.55,846.45,769.5,136
2025-12-09,Tamil Nadu,Tamil Nadu Mandi,Tomato,842.49,1029.71,936.1,367
2025-12-10,Tamil Nadu,Tamil Nadu Mandi,Tomato,826.04,1009.61,917.82,482
2025-12-11,Tamil Nadu,Tamil Nadu Mandi,Tomato,799.01,976.57,887.79,182
2025-12-12,Tamil Nadu,Tamil Nadu Mandi,Tomato,891.52,1089.64,990.58,372
2025-12-13,Tamil Nadu,Tamil Nadu Mandi,Tomato,889.01,1086.57,987.79,140
2025-12-14,Tamil Nadu,Tamil Nadu Mandi,Tomato,846.75,1034.92,940.83,231
2025-12-15,Tamil Nadu,Tamil Nadu Mandi,Tomato,740.45,904.99,822.72,435
2025-12-16,Tamil Nadu,Tamil Nadu Mandi,Tomato,795.35,972.09,883.72,140
2025-12-17,Tamil Nadu,Tamil Nadu Mandi,Tomato,703.71,860.09,781.9,219
2025-12-18,Tamil Nadu,Tamil Nadu Mandi,Tomato,721.71,882.09,801.9,225
2025-12-19,Tamil Nadu,Tamil Nadu Mandi,Tomato,706.58,863.6,785.09,239
2025-12-20,Tamil Nadu,Tamil Nadu Mandi,Tomato,911.86,1114.5,1013.18,427
2025-12-21,Tamil Nadu,Tamil Nadu Mandi,Tomato,891.6,1089.73,990.67,225
2025-12-22,Tamil Nadu,Tamil Nadu Mandi,Tomato,843.83,1031.35,937.59,231
2025-12-23,Tamil Nadu,Tamil Nadu Mandi,Tomato,717.79,877.3,797.54,495
2025-12-24,Tamil Nadu,Tamil Nadu Mandi,Tomato,890.44,1088.32,989.38,484
2025-12-25,Tamil Nadu,Tamil Nadu Mandi,Tomato,776.69,949.29,862.99,139
2025-12-26,Tamil Nadu,Tamil Nadu Mandi,Tomato,838.04,1024.27,931.16,284
2025-12-27,Tamil Nadu,Tamil Nadu Mandi,Tomato,900.02,1100.02,1000.02,153
2025-12-28,Tamil Nadu,Tamil Nadu Mandi,Tomato,714.97,873.85,794.41,221
2025-12-29,Tamil Nadu,Tamil Nadu Mandi,Tomato,922.85,1127.93,1025.39,108
2025-12-30,Tamil Nadu,Tamil Nadu Mandi,Tomato,731.98,894.65,813.32,488
2025-12-31,Tamil Nadu,Tamil Nadu Mandi,Tomato,888.41,1085.84,987.12,352
2026-01-01,Tamil Nadu,Tamil Nadu Mandi,Tomato,772.98,944.75,858.86,437
2026-01-02,Tamil Nadu,Tamil Nadu Mandi,Tomato,882.82,1079.0,980.91,54
2026-01-03,Tamil Nadu,Tamil Nadu Mandi,Tomato,911.75,1114.36,1013.06,102
2026-01-04,Tamil Nadu,Tamil Nadu Mandi,Tomato,796.34,973.31,884.82,256
2026-01-05,Tamil Nadu,Tamil Nadu Mandi,Tomato,912.41,1115.17,1013.79,56
2026-01-06,Tamil Nadu,Tamil Nadu Mandi,Tomato,879.86,1075.38,977.62,447
2026-01-07,Tamil Nadu,Tamil Nadu Mandi,Tomato,779.27,952.44,865.85,480
2026-01-08,Tamil Nadu,Tamil Nadu Mandi,Tomato,812.11,992.58,902.35,205
2026-01-09,Tamil Nadu,Tamil Nadu Mandi,Tomato,848.4,1036.93,942.67,258
2026-01-10,Tamil Nadu,Tamil Nadu Mandi,Tomato,890.95,1088.94,989.94,301
2026-01-11,Tamil Nadu,Tamil Nadu Mandi,Tomato,934.27,1141.88,1038.07,82
2026-01-12,Tamil Nadu,Tamil Nadu Mandi,Tomato,849.13,1037.82,943.48,351
2026-01-13,Tamil Nadu,Tamil Nadu Mandi,Tomato,945.46,1155.57,1050.52,237
2026-01-14,Tamil Nadu,Tamil Nadu Mandi,Tomato,940.13,1149.05,1044.59,498
2026-01-15,Tamil Nadu,Tamil Nadu Mandi,Tomato,833.09,1018.23,925.66,248
2026-01-16,Tamil Nadu,Tamil Nadu Mandi,Tomato,811.27,991.55,901.41,390
2026-01-17,Tamil Nadu,Tamil Nadu Mandi,Tomato,852.21,1041.59,946.9,315
2026-01-18,Tamil Nadu,Tamil Nadu Mandi,Tomato,909.87,1112.06,1010.96,301
2026-01-19,Tamil Nadu,Tamil Nadu Mandi,Tomato,953.43,1165.3,1059.36,261
2026-01-20,Tamil Nadu,Tamil Nadu Mandi,Tomato,771.71,943.2,857.46,62
2026-01-21,Tamil Nadu,Tamil Nadu Mandi,Tomato,906.55,1108.0,1007.28,281
2026-01-22,Tamil Nadu,Tamil Nadu Mandi,Tomato,920.57,1125.14,1022.85,122
2026-01-23,Tamil Nadu,Tamil Nadu Mandi,Tomato,801.78,979.95,890.87,336
2026-01-24,Tamil Nadu,Tamil Nadu Mandi,Tomato,959.95,1173.27,1066.61,365
2026-01-25,Tamil Nadu,Tamil Nadu Mandi,Tomato,884.6,1081.18,982.89,205
2026-01-26,Tamil Nadu,Tamil Nadu Mandi,Tomato,873.1,1067.12,970.11,470
2026-01-27,Tamil Nadu,Tamil Nadu Mandi,Tomato,967.77,1182.83,1075.3,358
2026-01-28,Tamil Nadu,Tamil Nadu Mandi,Tomato,961.25,1174.87,1068.06,421
2026-01-29,Tamil Nadu,Tamil Nadu Mandi,Tomato,897.7,1097.19,997.44,124
2026-01-30,Tamil Nadu,Tamil Nadu Mandi,Tomato,837.66,1023.81,930.73,161
